ClassificationName,PointsEarned,PointsAvailable,ClassID,DateTaught,StudentID
RADIOLOGY,2.0,2.0,632,2022,147
Renal,1.0,1.0,632,2022,147
CASE,6.0,7.0,633,2023,147
HISTO,1.0,1.0,633,2023,147
ANAT,1.0,1.0,634,2023,147
CASE,15.0,16.0,634,2023,147
ETHICS,2.0,2.0,634,2023,147
Functions & Processes,1.0,1.0,634,2023,147
HISTO,1.0,1.0,634,2023,147
IMMUNO,3.0,3.0,634,2023,147
Inflammation,3.0,3.0,634,2023,147
MICRO,2.0,2.0,634,2023,147
ORTHO,0.0,2.0,634,2023,147
Pain,2.0,2.0,634,2023,147
PATH,3.0,3.0,634,2023,147
Sports Med,3.0,3.0,634,2023,147
CASE,7.0,9.0,635,2023,147
End of Life,1.0,1.0,635,2023,147
IMMUNO,8.0,8.0,636,2023,147
Virology,1.0,1.0,636,2023,147
BIOCHEM,1.0,1.0,637,2023,147
CASE,1.0,2.0,637,2023,147
EBM,1.0,2.0,637,2023,147
MICRO,3.0,3.0,637,2023,147
PATH,6.0,15.0,637,2023,147
PHARM,1.0,1.0,637,2023,147
Anti-hypertensive,2.0,2.0,639,2023,147
CARDIO,0.0,2.0,639,2023,147
Cardiovascular,1.0,3.0,639,2023,147
Neoplasm,1.0,2.0,639,2023,147
PATH,4.0,7.0,639,2023,147
PHARM,9.0,13.0,639,2023,147
PHYSIO,2.0,3.0,639,2023,147
Renal,5.0,7.0,639,2023,147
ANAT,3.5,6.0,631,2022,126
Anemia,2.0,2.0,631,2022,126
BIOCHEM,14.0,18.0,631,2022,126
BODY and HLTH SYS,27.0,32.0,631,2022,126
CASE,4.0,4.0,631,2022,126
CELL BIO,29.0,37.0,631,2022,126
CELLS and TISS,52.5,65.0,631,2022,126
DEV,5.0,8.0,631,2022,126
Diagnosis,1.0,1.0,631,2022,126
Diversity,1.0,1.0,631,2022,126
ETHICS,3.0,5.0,631,2022,126
GEN,20.0,24.0,631,2022,126
HB,2.0,2.0,631,2022,126
HEME,2.0,2.0,631,2022,126
HISTO,12.0,13.0,631,2022,126
MOL BIOL,5.0,6.0,631,2022,126
MOLEC and COMP,57.75,71.0,631,2022,126
Nerve,4.0,4.0,631,2022,126
NUTR,2.0,2.0,631,2022,126
PATH,5.0,6.0,631,2022,126
PHARM,16.0,22.0,631,2022,126
Toolkit,1.0,1.0,631,2022,126
ANAT,11.0,11.0,632,2022,126
BIOCHEM,14.0,15.0,632,2022,126
Biostats,6.0,7.0,632,2022,126
CARDIO,109.58,130.0,632,2022,126
CASE,3.0,5.0,632,2022,126
ETHICS,0.0,1.0,632,2022,126
HISTO,24.17,31.0,632,2022,126
NUTR,1.0,1.0,632,2022,126
PHARM,1.0,2.0,632,2022,126
PHYSIO,29.42,37.0,632,2022,126
RADIOLOGY,2.0,2.0,632,2022,126
Renal,1.0,1.0,632,2022,126
CASE,7.0,7.0,633,2023,126
HISTO,1.0,1.0,633,2023,126
ANAT,1.0,1.0,634,2023,126
CASE,14.0,16.0,634,2023,126
ETHICS,2.0,2.0,634,2023,126
Functions & Processes,1.0,1.0,634,2023,126
HISTO,1.0,1.0,634,2023,126
IMMUNO,2.0,3.0,634,2023,126
Inflammation,3.0,3.0,634,2023,126
MICRO,2.0,2.0,634,2023,126
ORTHO,2.0,2.0,634,2023,126
Pain,2.0,2.0,634,2023,126
PATH,3.0,3.0,634,2023,126
Sports Med,3.0,3.0,634,2023,126
CASE,4.0,9.0,635,2023,126
End of Life,1.0,1.0,635,2023,126
IMMUNO,5.0,8.0,636,2023,126
Virology,1.0,1.0,636,2023,126
BIOCHEM,1.0,1.0,637,2023,126
CASE,1.0,2.0,637,2023,126
EBM,1.0,2.0,637,2023,126
MICRO,3.0,3.0,637,2023,126
PATH,6.0,15.0,637,2023,126
PHARM,1.0,1.0,637,2023,126
Anti-hypertensive,2.0,2.0,639,2023,126
CARDIO,2.0,2.0,639,2023,126
Cardiovascular,3.0,3.0,639,2023,126
Neoplasm,1.0,2.0,639,2023,126
PATH,4.0,7.0,639,2023,126
PHARM,11.0,13.0,639,2023,126
PHYSIO,2.0,3.0,639,2023,126
Renal,5.0,7.0,639,2023,126
ANAT,2.5,6.0,631,2022,889
Anemia,2.0,2.0,631,2022,889
BIOCHEM,12.0,18.0,631,2022,889
BODY and HLTH SYS,24.0,32.0,631,2022,889
CASE,3.0,4.0,631,2022,889
CELL BIO,29.0,37.0,631,2022,889
CELLS and TISS,46.5,65.0,631,2022,889
DEV,3.0,8.0,631,2022,889
Diagnosis,1.0,1.0,631,2022,889
Diversity,1.0,1.0,631,2022,889
ETHICS,3.0,5.0,631,2022,889
GEN,14.0,24.0,631,2022,889
HB,2.0,2.0,631,2022,889
HEME,2.0,2.0,631,2022,889
HISTO,9.0,13.0,631,2022,889
MOL BIOL,5.0,6.0,631,2022,889
MOLEC and COMP,46.0,71.0,631,2022,889
Nerve,3.0,4.0,631,2022,889
NUTR,2.0,2.0,631,2022,889
PATH,4.0,6.0,631,2022,889
PHARM,15.0,22.0,631,2022,889
Toolkit,1.0,1.0,631,2022,889
ANAT,1.75,11.0,632,2022,889
BIOCHEM,11.0,15.0,632,2022,889
Biostats,4.0,7.0,632,2022,889
CARDIO,76.0,130.0,632,2022,889
CASE,2.0,5.0,632,2022,889
ETHICS,0.0,1.0,632,2022,889
HISTO,14.83,31.0,632,2022,889
NUTR,0.0,1.0,632,2022,889
PHARM,1.0,2.0,632,2022,889
PHYSIO,25.08,37.0,632,2022,889
RADIOLOGY,1.75,2.0,632,2022,889
Renal,0.0,1.0,632,2022,889
CASE,6.0,7.0,633,2023,889
HISTO,1.0,1.0,633,2023,889
ANAT,1.0,1.0,634,2023,889
CASE,12.0,16.0,634,2023,889
ETHICS,2.0,2.0,634,2023,889
Functions & Processes,0.0,1.0,634,2023,889
HISTO,1.0,1.0,634,2023,889
IMMUNO,3.0,3.0,634,2023,889
Inflammation,2.0,3.0,634,2023,889
MICRO,2.0,2.0,634,2023,889
ORTHO,1.0,2.0,634,2023,889
Pain,2.0,2.0,634,2023,889
PATH,2.0,3.0,634,2023,889
Sports Med,3.0,3.0,634,2023,889
CASE,5.0,9.0,635,2023,889
End of Life,1.0,1.0,635,2023,889
IMMUNO,5.0,8.0,636,2023,889
Virology,1.0,1.0,636,2023,889
BIOCHEM,1.0,1.0,637,2023,889
CASE,1.0,2.0,637,2023,889
EBM,2.0,2.0,637,2023,889
MICRO,3.0,3.0,637,2023,889
PATH,2.0,8.0,637,2023,889
PHARM,,,637,2023,889
Anti-hypertensive,2.0,2.0,639,2023,889
CARDIO,0.0,2.0,639,2023,889
Cardiovascular,1.0,3.0,639,2023,889
Neoplasm,1.0,2.0,639,2023,889
PATH,5.0,7.0,639,2023,889
PHARM,6.0,13.0,639,2023,889
PHYSIO,3.0,3.0,639,2023,889
Renal,5.0,7.0,639,2023,889
ANAT,4.5,6.0,631,2022,185
Anemia,2.0,2.0,631,2022,185
BIOCHEM,15.0,18.0,631,2022,185
BODY and HLTH SYS,30.0,32.0,631,2022,185
CASE,4.0,4.0,631,2022,185
CELL BIO,34.5,37.0,631,2022,185
CELLS and TISS,57.0,65.0,631,2022,185
DEV,7.0,8.0,631,2022,185
Diagnosis,1.0,1.0,631,2022,185
Diversity,1.0,1.0,631,2022,185
ETHICS,4.0,5.0,631,2022,185
GEN,22.0,24.0,631,2022,185
HB,2.0,2.0,631,2022,185
HEME,2.0,2.0,631,2022,185
HISTO,10.0,13.0,631,2022,185
MOL BIOL,6.0,6.0,631,2022,185
MOLEC and COMP,63.0,71.0,631,2022,185
Nerve,3.0,4.0,631,2022,185
NUTR,2.0,2.0,631,2022,185
PATH,5.0,6.0,631,2022,185
PHARM,18.0,22.0,631,2022,185
Toolkit,1.0,1.0,631,2022,185
ANAT,10.0,11.0,632,2022,185
BIOCHEM,14.0,15.0,632,2022,185
Biostats,7.0,7.0,632,2022,185
CARDIO,121.0,130.0,632,2022,185
CASE,5.0,5.0,632,2022,185
ETHICS,1.0,1.0,632,2022,185
HISTO,26.67,31.0,632,2022,185
NUTR,0.0,1.0,632,2022,185
PHARM,1.0,2.0,632,2022,185
PHYSIO,33.75,37.0,632,2022,185
RADIOLOGY,1.0,2.0,632,2022,185
Renal,1.0,1.0,632,2022,185
CASE,7.0,7.0,633,2023,185
HISTO,1.0,1.0,633,2023,185
ANAT,0.0,1.0,634,2023,185
CASE,15.0,16.0,634,2023,185
ETHICS,2.0,2.0,634,2023,185
Functions & Processes,1.0,1.0,634,2023,185
HISTO,1.0,1.0,634,2023,185
IMMUNO,3.0,3.0,634,2023,185
Inflammation,3.0,3.0,634,2023,185
MICRO,2.0,2.0,634,2023,185
ORTHO,2.0,2.0,634,2023,185
Pain,1.0,2.0,634,2023,185
PATH,3.0,3.0,634,2023,185
Sports Med,2.0,3.0,634,2023,185
CASE,8.0,9.0,635,2023,185
End of Life,1.0,1.0,635,2023,185
IMMUNO,7.0,8.0,636,2023,185
Virology,1.0,1.0,636,2023,185
BIOCHEM,1.0,1.0,637,2023,185
CASE,2.0,2.0,637,2023,185
EBM,2.0,2.0,637,2023,185
MICRO,3.0,3.0,637,2023,185
PATH,8.0,15.0,637,2023,185
PHARM,1.0,1.0,637,2023,185
Anti-hypertensive,2.0,2.0,639,2023,185
CARDIO,2.0,2.0,639,2023,185
Cardiovascular,3.0,3.0,639,2023,185
Neoplasm,1.0,2.0,639,2023,185
PATH,5.0,7.0,639,2023,185
PHARM,11.0,13.0,639,2023,185
PHYSIO,3.0,3.0,639,2023,185
Renal,6.0,7.0,639,2023,185
ANAT,3.5,6.0,631,2022,910
Anemia,2.0,2.0,631,2022,910
BIOCHEM,12.25,18.0,631,2022,910
BODY and HLTH SYS,24.0,32.0,631,2022,910
CASE,3.0,4.0,631,2022,910
CELL BIO,26.5,37.0,631,2022,910
CELLS and TISS,42.0,65.0,631,2022,910
DEV,2.0,8.0,631,2022,910
Diagnosis,1.0,1.0,631,2022,910
Diversity,1.0,1.0,631,2022,910
ETHICS,4.0,5.0,631,2022,910
GEN,17.0,24.0,631,2022,910
HB,2.0,2.0,631,2022,910
HEME,2.0,2.0,631,2022,910
HISTO,7.0,13.0,631,2022,910
MOL BIOL,6.0,6.0,631,2022,910
MOLEC and COMP,49.0,71.0,631,2022,910
Nerve,2.0,4.0,631,2022,910
NUTR,1.0,2.0,631,2022,910
PATH,5.0,6.0,631,2022,910
PHARM,14.0,22.0,631,2022,910
Toolkit,1.0,1.0,631,2022,910
ANAT,4.0,11.0,632,2022,910
BIOCHEM,13.0,15.0,632,2022,910
Biostats,4.0,7.0,632,2022,910
CARDIO,81.08,130.0,632,2022,910
CASE,3.0,5.0,632,2022,910
ETHICS,0.0,1.0,632,2022,910
HISTO,17.0,31.0,632,2022,910
NUTR,1.0,1.0,632,2022,910
PHARM,0.0,2.0,632,2022,910
PHYSIO,26.75,37.0,632,2022,910
RADIOLOGY,2.0,2.0,632,2022,910
Renal,0.0,1.0,632,2022,910
CASE,7.0,7.0,633,2023,910
HISTO,0.0,1.0,633,2023,910
ANAT,0.0,1.0,634,2023,910
CASE,14.0,16.0,634,2023,910
ETHICS,1.0,2.0,634,2023,910
Functions & Processes,0.0,1.0,634,2023,910
HISTO,0.0,1.0,634,2023,910
IMMUNO,2.0,3.0,634,2023,910
Inflammation,2.0,3.0,634,2023,910
MICRO,1.0,2.0,634,2023,910
ORTHO,0.0,2.0,634,2023,910
Pain,2.0,2.0,634,2023,910
PATH,2.0,3.0,634,2023,910
Sports Med,2.0,3.0,634,2023,910
CASE,9.0,9.0,635,2023,910
End of Life,1.0,1.0,635,2023,910
IMMUNO,5.0,8.0,636,2023,910
Virology,1.0,1.0,636,2023,910
BIOCHEM,1.0,1.0,637,2023,910
CASE,1.0,2.0,637,2023,910
EBM,1.0,2.0,637,2023,910
MICRO,2.0,3.0,637,2023,910
PATH,3.0,15.0,637,2023,910
PHARM,0.0,1.0,637,2023,910
Anti-hypertensive,2.0,2.0,639,2023,910
CARDIO,1.0,2.0,639,2023,910
Cardiovascular,3.0,3.0,639,2023,910
Neoplasm,1.0,2.0,639,2023,910
PATH,3.0,7.0,639,2023,910
PHARM,10.0,13.0,639,2023,910
PHYSIO,1.0,3.0,639,2023,910
Renal,4.0,7.0,639,2023,910
ANAT,3.0,6.0,631,2022,562
Anemia,2.0,2.0,631,2022,562
BIOCHEM,17.0,18.0,631,2022,562
BODY and HLTH SYS,29.0,32.0,631,2022,562
CASE,3.0,4.0,631,2022,562
CELL BIO,34.0,37.0,631,2022,562
CELLS and TISS,56.0,65.0,631,2022,562
DEV,6.0,8.0,631,2022,562
Diagnosis,1.0,1.0,631,2022,562
Diversity,1.0,1.0,631,2022,562
ETHICS,5.0,5.0,631,2022,562
GEN,22.0,24.0,631,2022,562
HB,2.0,2.0,631,2022,562
HEME,2.0,2.0,631,2022,562
HISTO,12.0,13.0,631,2022,562
MOL BIOL,6.0,6.0,631,2022,562
MOLEC and COMP,64.0,71.0,631,2022,562
Nerve,3.0,4.0,631,2022,562
NUTR,2.0,2.0,631,2022,562
PATH,5.0,6.0,631,2022,562
PHARM,18.0,22.0,631,2022,562
Toolkit,1.0,1.0,631,2022,562
ANAT,8.75,11.0,632,2022,562
BIOCHEM,13.0,15.0,632,2022,562
Biostats,6.0,7.0,632,2022,562
CARDIO,108.92,130.0,632,2022,562
CASE,5.0,5.0,632,2022,562
ETHICS,0.0,1.0,632,2022,562
HISTO,27.33,31.0,632,2022,562
NUTR,0.0,1.0,632,2022,562
PHARM,2.0,2.0,632,2022,562
PHYSIO,29.75,37.0,632,2022,562
RADIOLOGY,0.75,2.0,632,2022,562
Renal,0.0,1.0,632,2022,562
CASE,7.0,7.0,633,2023,562
HISTO,0.0,1.0,633,2023,562
ANAT,1.0,1.0,634,2023,562
CASE,15.0,16.0,634,2023,562
ETHICS,2.0,2.0,634,2023,562
Functions & Processes,0.0,1.0,634,2023,562
HISTO,1.0,1.0,634,2023,562
IMMUNO,3.0,3.0,634,2023,562
Inflammation,1.0,3.0,634,2023,562
MICRO,2.0,2.0,634,2023,562
ORTHO,1.0,2.0,634,2023,562
Pain,1.0,2.0,634,2023,562
PATH,1.0,3.0,634,2023,562
Sports Med,2.0,3.0,634,2023,562
CASE,7.0,9.0,635,2023,562
End of Life,1.0,1.0,635,2023,562
IMMUNO,7.0,8.0,636,2023,562
Virology,0.0,1.0,636,2023,562
BIOCHEM,1.0,1.0,637,2023,562
CASE,2.0,2.0,637,2023,562
EBM,2.0,2.0,637,2023,562
MICRO,3.0,3.0,637,2023,562
PATH,4.0,15.0,637,2023,562
PHARM,1.0,1.0,637,2023,562
Anti-hypertensive,2.0,2.0,639,2023,562
CARDIO,1.0,2.0,639,2023,562
Cardiovascular,2.0,3.0,639,2023,562
Neoplasm,1.0,2.0,639,2023,562
PATH,5.0,7.0,639,2023,562
PHARM,8.0,13.0,639,2023,562
PHYSIO,2.0,3.0,639,2023,562
Renal,5.0,7.0,639,2023,562
ANAT,2.5,6.0,631,2022,552
Anemia,1.0,2.0,631,2022,552
BIOCHEM,13.0,18.0,631,2022,552
BODY and HLTH SYS,24.0,32.0,631,2022,552
CASE,3.0,4.0,631,2022,552
CELL BIO,30.0,37.0,631,2022,552
CELLS and TISS,46.5,65.0,631,2022,552
DEV,7.0,8.0,631,2022,552
Diagnosis,0.0,1.0,631,2022,552
Diversity,1.0,1.0,631,2022,552
ETHICS,4.0,5.0,631,2022,552
GEN,19.0,24.0,631,2022,552
HB,2.0,2.0,631,2022,552
HEME,2.0,2.0,631,2022,552
HISTO,9.0,13.0,631,2022,552
MOL BIOL,5.0,6.0,631,2022,552
MOLEC and COMP,51.0,71.0,631,2022,552
Nerve,2.0,4.0,631,2022,552
NUTR,2.0,2.0,631,2022,552
PATH,4.0,6.0,631,2022,552
PHARM,13.0,22.0,631,2022,552
Toolkit,1.0,1.0,631,2022,552
ANAT,9.75,11.0,632,2022,552
BIOCHEM,13.0,15.0,632,2022,552
Biostats,7.0,7.0,632,2022,552
CARDIO,100.83,130.0,632,2022,552
CASE,4.0,5.0,632,2022,552
ETHICS,1.0,1.0,632,2022,552
HISTO,23.33,31.0,632,2022,552
NUTR,0.0,1.0,632,2022,552
PHARM,1.0,2.0,632,2022,552
PHYSIO,26.42,37.0,632,2022,552
RADIOLOGY,0.75,2.0,632,2022,552
Renal,1.0,1.0,632,2022,552
CASE,7.0,7.0,633,2023,552
HISTO,1.0,1.0,633,2023,552
ANAT,1.0,1.0,634,2023,552
CASE,15.0,16.0,634,2023,552
ETHICS,2.0,2.0,634,2023,552
Functions & Processes,0.0,1.0,634,2023,552
HISTO,1.0,1.0,634,2023,552
IMMUNO,3.0,3.0,634,2023,552
Inflammation,1.0,3.0,634,2023,552
MICRO,2.0,2.0,634,2023,552
ORTHO,1.0,2.0,634,2023,552
Pain,1.33,2.0,634,2023,552
PATH,1.0,3.0,634,2023,552
Sports Med,3.0,3.0,634,2023,552
CASE,8.0,9.0,635,2023,552
End of Life,1.0,1.0,635,2023,552
IMMUNO,4.0,8.0,636,2023,552
Virology,1.0,1.0,636,2023,552
BIOCHEM,1.0,1.0,637,2023,552
CASE,2.0,2.0,637,2023,552
EBM,2.0,2.0,637,2023,552
MICRO,3.0,3.0,637,2023,552
PATH,4.0,15.0,637,2023,552
PHARM,1.0,1.0,637,2023,552
Anti-hypertensive,2.0,2.0,639,2023,552
CARDIO,1.0,2.0,639,2023,552
Cardiovascular,2.0,3.0,639,2023,552
Neoplasm,0.0,2.0,639,2023,552
PATH,2.0,7.0,639,2023,552
PHARM,10.0,13.0,639,2023,552
PHYSIO,2.0,3.0,639,2023,552
Renal,3.0,7.0,639,2023,552
ANAT,2.5,6.0,631,2022,269
Anemia,2.0,2.0,631,2022,269
BIOCHEM,15.5,18.0,631,2022,269
BODY and HLTH SYS,26.0,32.0,631,2022,269
CASE,3.0,4.0,631,2022,269
CELL BIO,24.5,37.0,631,2022,269
CELLS and TISS,48.0,65.0,631,2022,269
DEV,5.0,8.0,631,2022,269
Diagnosis,1.0,1.0,631,2022,269
Diversity,1.0,1.0,631,2022,269
ETHICS,5.0,5.0,631,2022,269
GEN,17.0,24.0,631,2022,269
HB,2.0,2.0,631,2022,269
HEME,2.0,2.0,631,2022,269
HISTO,11.0,13.0,631,2022,269
MOL BIOL,4.0,6.0,631,2022,269
MOLEC and COMP,53.25,71.0,631,2022,269
Nerve,3.0,4.0,631,2022,269
NUTR,1.0,2.0,631,2022,269
PATH,4.0,6.0,631,2022,269
PHARM,17.0,22.0,631,2022,269
Toolkit,1.0,1.0,631,2022,269
ANAT,9.0,11.0,632,2022,269
BIOCHEM,12.0,15.0,632,2022,269
Biostats,6.0,7.0,632,2022,269
CARDIO,108.17,130.0,632,2022,269
CASE,4.0,5.0,632,2022,269
ETHICS,1.0,1.0,632,2022,269
HISTO,23.33,31.0,632,2022,269
NUTR,0.0,1.0,632,2022,269
PHARM,1.0,2.0,632,2022,269
PHYSIO,26.0,37.0,632,2022,269
RADIOLOGY,1.0,2.0,632,2022,269
Renal,0.0,1.0,632,2022,269
CASE,7.0,7.0,633,2023,269
HISTO,0.0,1.0,633,2023,269
ANAT,1.0,1.0,634,2023,269
CASE,15.0,16.0,634,2023,269
ETHICS,2.0,2.0,634,2023,269
Functions & Processes,0.0,1.0,634,2023,269
HISTO,0.0,1.0,634,2023,269
IMMUNO,3.0,3.0,634,2023,269
Inflammation,2.0,3.0,634,2023,269
MICRO,2.0,2.0,634,2023,269
ORTHO,1.0,2.0,634,2023,269
Pain,2.0,2.0,634,2023,269
PATH,2.0,3.0,634,2023,269
Sports Med,3.0,3.0,634,2023,269
CASE,7.0,9.0,635,2023,269
End of Life,1.0,1.0,635,2023,269
IMMUNO,5.0,8.0,636,2023,269
Virology,1.0,1.0,636,2023,269
BIOCHEM,1.0,1.0,637,2023,269
CASE,1.0,2.0,637,2023,269
EBM,2.0,2.0,637,2023,269
MICRO,3.0,3.0,637,2023,269
PATH,9.0,15.0,637,2023,269
PHARM,0.0,1.0,637,2023,269
Anti-hypertensive,1.0,2.0,639,2023,269
CARDIO,0.0,2.0,639,2023,269
Cardiovascular,3.0,3.0,639,2023,269
Neoplasm,1.0,2.0,639,2023,269
PATH,5.0,7.0,639,2023,269
PHARM,8.0,13.0,639,2023,269
PHYSIO,2.0,3.0,639,2023,269
Renal,6.0,7.0,639,2023,269
ANAT,3.0,6.0,631,2022,507
Anemia,2.0,2.0,631,2022,507
BIOCHEM,14.25,18.0,631,2022,507
BODY and HLTH SYS,22.0,32.0,631,2022,507
CASE,4.0,4.0,631,2022,507
CELL BIO,33.0,37.0,631,2022,507
CELLS and TISS,53.0,65.0,631,2022,507
DEV,7.0,8.0,631,2022,507
Diagnosis,1.0,1.0,631,2022,507
Diversity,1.0,1.0,631,2022,507
ETHICS,3.0,5.0,631,2022,507
GEN,19.0,24.0,631,2022,507
HB,1.0,2.0,631,2022,507
HEME,1.0,2.0,631,2022,507
HISTO,10.0,13.0,631,2022,507
MOL BIOL,4.0,6.0,631,2022,507
MOLEC and COMP,58.0,71.0,631,2022,507
Nerve,3.0,4.0,631,2022,507
NUTR,2.0,2.0,631,2022,507
PATH,3.0,6.0,631,2022,507
PHARM,17.0,22.0,631,2022,507
Toolkit,0.0,1.0,631,2022,507
ANAT,4.0,11.0,632,2022,507
BIOCHEM,13.0,15.0,632,2022,507
Biostats,5.0,7.0,632,2022,507
CARDIO,88.5,130.0,632,2022,507
CASE,2.0,5.0,632,2022,507
ETHICS,0.0,1.0,632,2022,507
HISTO,19.33,31.0,632,2022,507
NUTR,0.0,1.0,632,2022,507
PHARM,1.0,2.0,632,2022,507
PHYSIO,30.5,37.0,632,2022,507
RADIOLOGY,2.0,2.0,632,2022,507
Renal,1.0,1.0,632,2022,507
CASE,7.0,7.0,633,2023,507
HISTO,1.0,1.0,633,2023,507
ANAT,0.0,1.0,634,2023,507
CASE,15.0,16.0,634,2023,507
ETHICS,1.0,2.0,634,2023,507
Functions & Processes,0.0,1.0,634,2023,507
HISTO,1.0,1.0,634,2023,507
IMMUNO,2.0,3.0,634,2023,507
Inflammation,0.0,3.0,634,2023,507
MICRO,1.0,2.0,634,2023,507
ORTHO,1.0,2.0,634,2023,507
Pain,1.33,2.0,634,2023,507
PATH,0.0,3.0,634,2023,507
Sports Med,3.0,3.0,634,2023,507
CASE,7.0,9.0,635,2023,507
End of Life,1.0,1.0,635,2023,507
IMMUNO,5.0,8.0,636,2023,507
Virology,1.0,1.0,636,2023,507
BIOCHEM,1.0,1.0,637,2023,507
CASE,0.0,2.0,637,2023,507
EBM,1.0,2.0,637,2023,507
MICRO,3.0,3.0,637,2023,507
PATH,2.0,15.0,637,2023,507
PHARM,1.0,1.0,637,2023,507
Anti-hypertensive,2.0,2.0,639,2023,507
CARDIO,2.0,2.0,639,2023,507
Cardiovascular,3.0,3.0,639,2023,507
Neoplasm,2.0,2.0,639,2023,507
PATH,6.0,7.0,639,2023,507
PHARM,11.0,13.0,639,2023,507
PHYSIO,1.0,3.0,639,2023,507
Renal,5.0,7.0,639,2023,507
ANAT,4.0,6.0,631,2022,891
Anemia,2.0,2.0,631,2022,891
BIOCHEM,14.0,18.0,631,2022,891
BODY and HLTH SYS,27.0,32.0,631,2022,891
CASE,3.0,4.0,631,2022,891
CELL BIO,34.5,37.0,631,2022,891
CELLS and TISS,60.5,65.0,631,2022,891
DEV,8.0,8.0,631,2022,891
Diagnosis,1.0,1.0,631,2022,891
Diversity,1.0,1.0,631,2022,891
ETHICS,3.0,5.0,631,2022,891
GEN,23.0,24.0,631,2022,891
HB,2.0,2.0,631,2022,891
HEME,2.0,2.0,631,2022,891
HISTO,12.0,13.0,631,2022,891
MOL BIOL,6.0,6.0,631,2022,891
MOLEC and COMP,64.0,71.0,631,2022,891
Nerve,4.0,4.0,631,2022,891
NUTR,2.0,2.0,631,2022,891
PATH,5.0,6.0,631,2022,891
PHARM,19.0,22.0,631,2022,891
Toolkit,1.0,1.0,631,2022,891
ANAT,10.75,11.0,632,2022,891
BIOCHEM,15.0,15.0,632,2022,891
Biostats,6.0,7.0,632,2022,891
CARDIO,120.33,130.0,632,2022,891
CASE,4.0,5.0,632,2022,891
ETHICS,0.0,1.0,632,2022,891
HISTO,28.67,31.0,632,2022,891
NUTR,1.0,1.0,632,2022,891
PHARM,2.0,2.0,632,2022,891
PHYSIO,34.0,37.0,632,2022,891
RADIOLOGY,0.75,2.0,632,2022,891
Renal,0.0,1.0,632,2022,891
CASE,7.0,7.0,633,2023,891
HISTO,1.0,1.0,633,2023,891
ANAT,1.0,1.0,634,2023,891
CASE,15.0,16.0,634,2023,891
ETHICS,2.0,2.0,634,2023,891
Functions & Processes,1.0,1.0,634,2023,891
HISTO,1.0,1.0,634,2023,891
IMMUNO,3.0,3.0,634,2023,891
Inflammation,3.0,3.0,634,2023,891
MICRO,2.0,2.0,634,2023,891
ORTHO,0.0,2.0,634,2023,891
Pain,2.0,2.0,634,2023,891
PATH,3.0,3.0,634,2023,891
Sports Med,2.0,3.0,634,2023,891
CASE,6.0,9.0,635,2023,891
End of Life,1.0,1.0,635,2023,891
IMMUNO,7.0,8.0,636,2023,891
Virology,1.0,1.0,636,2023,891
BIOCHEM,1.0,1.0,637,2023,891
CASE,2.0,2.0,637,2023,891
EBM,1.0,2.0,637,2023,891
MICRO,3.0,3.0,637,2023,891
PATH,10.0,15.0,637,2023,891
PHARM,1.0,1.0,637,2023,891
Anti-hypertensive,2.0,2.0,639,2023,891
CARDIO,2.0,2.0,639,2023,891
Cardiovascular,3.0,3.0,639,2023,891
Neoplasm,1.0,2.0,639,2023,891
PATH,6.0,7.0,639,2023,891
PHARM,11.0,13.0,639,2023,891
PHYSIO,2.0,3.0,639,2023,891
Renal,7.0,7.0,639,2023,891
ANAT,0.5,6.0,631,2022,549
Anemia,2.0,2.0,631,2022,549
BIOCHEM,14.0,18.0,631,2022,549
BODY and HLTH SYS,28.0,32.0,631,2022,549
CASE,3.0,4.0,631,2022,549
CELL BIO,34.0,37.0,631,2022,549
CELLS and TISS,49.5,65.0,631,2022,549
DEV,4.0,8.0,631,2022,549
Diagnosis,1.0,1.0,631,2022,549
Diversity,1.0,1.0,631,2022,549
ETHICS,4.0,5.0,631,2022,549
GEN,22.0,24.0,631,2022,549
HB,2.0,2.0,631,2022,549
HEME,2.0,2.0,631,2022,549
HISTO,11.0,13.0,631,2022,549
MOL BIOL,5.0,6.0,631,2022,549
MOLEC and COMP,60.75,71.0,631,2022,549
Nerve,3.0,4.0,631,2022,549
NUTR,2.0,2.0,631,2022,549
PATH,5.0,6.0,631,2022,549
PHARM,17.0,22.0,631,2022,549
Toolkit,1.0,1.0,631,2022,549
ANAT,8.0,11.0,632,2022,549
BIOCHEM,13.0,15.0,632,2022,549
Biostats,6.0,7.0,632,2022,549
CARDIO,117.25,130.0,632,2022,549
CASE,4.0,5.0,632,2022,549
ETHICS,1.0,1.0,632,2022,549
HISTO,28.17,31.0,632,2022,549
NUTR,0.0,1.0,632,2022,549
PHARM,2.0,2.0,632,2022,549
PHYSIO,31.75,37.0,632,2022,549
RADIOLOGY,2.0,2.0,632,2022,549
Renal,1.0,1.0,632,2022,549
CASE,6.0,7.0,633,2023,549
HISTO,1.0,1.0,633,2023,549
ANAT,1.0,1.0,634,2023,549
CASE,13.0,16.0,634,2023,549
ETHICS,2.0,2.0,634,2023,549
Functions & Processes,0.0,1.0,634,2023,549
HISTO,1.0,1.0,634,2023,549
IMMUNO,2.0,3.0,634,2023,549
Inflammation,2.0,3.0,634,2023,549
MICRO,2.0,2.0,634,2023,549
ORTHO,2.0,2.0,634,2023,549
Pain,2.0,2.0,634,2023,549
PATH,2.0,3.0,634,2023,549
